id,date,project,aspect,site_id,elevation_m_asl,plot_id,plant_id,species,traits,value,problem_flag
IFJ3820,12/9/2023,T,east,3,2400,3,2,albuca fastigiata,leaf_area_cm2,39.693,NA
IFJ3820,12/9/2023,T,east,3,2400,3,2,albuca fastigiata,leaf_thickness_mm,0.6143333333333333,NA
IFJ3820,12/9/2023,T,east,3,2400,3,2,albuca fastigiata,sla_cm2_g,171.46004319654426,NA
IFJ3820,12/9/2023,T,east,3,2400,3,2,albuca fastigiata,ldmc,0.11209568080573311,NA
IVE0102,12/9/2023,T,west,3,2400,3,3,senecio tall,veg_height_cm,22,NA
IVE0102,12/9/2023,T,west,3,2400,3,3,senecio tall,wet_mass_g,0.5855,NA
IVE0102,12/9/2023,T,west,3,2400,3,3,senecio tall,dry_mass_g,0.0853,NA
IVE0102,12/9/2023,T,west,3,2400,3,3,senecio tall,leaf_area_cm2,11.196,NA
IVE0102,12/9/2023,T,west,3,2400,3,3,senecio tall,leaf_thickness_mm,0.5333333333333333,NA
IVE0102,12/9/2023,T,west,3,2400,3,3,senecio tall,sla_cm2_g,131.2543962485346,NA
IVE0102,12/9/2023,T,west,3,2400,3,3,senecio tall,ldmc,0.14568744662681468,NA
INR9032,12/8/2023,T,east,5,2800,5,3,lotononis lotononoides,veg_height_cm,16,NA
INR9032,12/8/2023,T,east,5,2800,5,3,lotononis lotononoides,wet_mass_g,0.0199,NA
INR9032,12/8/2023,T,east,5,2800,5,3,lotononis lotononoides,dry_mass_g,0.0058,NA
INR9032,12/8/2023,T,east,5,2800,5,3,lotononis lotononoides,leaf_area_cm2,0.727,NA
INR9032,12/8/2023,T,east,5,2800,5,3,lotononis lotononoides,leaf_thickness_mm,0.2733333333333334,NA
INR9032,12/8/2023,T,east,5,2800,5,3,lotononis lotononoides,sla_cm2_g,125.3448275862069,NA
INR9032,12/8/2023,T,east,5,2800,5,3,lotononis lotononoides,ldmc,0.2914572864321608,NA
IWP1000,12/9/2023,T,east,3,2400,2,2,oxalis obliquifolia,veg_height_cm,9,NA
IWP1000,12/9/2023,T,east,3,2400,2,2,oxalis obliquifolia,rep_height_cm,9,NA
IWP1000,12/9/2023,T,east,3,2400,2,2,oxalis obliquifolia,wet_mass_g,0.0384,NA
IWP1000,12/9/2023,T,east,3,2400,2,2,oxalis obliquifolia,dry_mass_g,0.0063,NA
IWP1000,12/9/2023,T,east,3,2400,2,2,oxalis obliquifolia,leaf_area_cm2,1.581,NA
IWP1000,12/9/2023,T,east,3,2400,2,2,oxalis obliquifolia,leaf_thickness_mm,0.16749999999999998,NA
IWP1000,12/9/2023,T,east,3,2400,2,2,oxalis obliquifolia,sla_cm2_g,250.95238095238093,NA
IWP1000,12/9/2023,T,east,3,2400,2,2,oxalis obliquifolia,ldmc,0.16406250000000003,NA
HUQ2251,12/8/2023,T,east,5,2800,4,2,elionurus muticus,veg_height_cm,26,NA
HUQ2251,12/8/2023,T,east,5,2800,4,2,elionurus muticus,wet_mass_g,0.041299999999999996,NA
HUQ2251,12/8/2023,T,east,5,2800,4,2,elionurus muticus,dry_mass_g,0.018233333333333334,NA
HUQ2251,12/8/2023,T,east,5,2800,4,2,elionurus muticus,leaf_area_cm2,1.5030000000000001,NA
HUQ2251,12/8/2023,T,east,5,2800,4,2,elionurus muticus,leaf_thickness_mm,0.38933333333333336,NA
HUQ2251,12/8/2023,T,east,5,2800,4,2,elionurus muticus,sla_cm2_g,82.43144424131627,NA
HUQ2251,12/8/2023,T,east,5,2800,4,2,elionurus muticus,ldmc,0.4414850686037127,NA
HXW5328,12/8/2023,T,west,5,2800,4,1,wahlenbergia krebsii,veg_height_cm,3.6,NA
HXW5328,12/8/2023,T,west,5,2800,4,1,wahlenbergia krebsii,wet_mass_g,0.00592,NA
HXW5328,12/8/2023,T,west,5,2800,4,1,wahlenbergia krebsii,dry_mass_g,9.400000000000001e-4,NA
HXW5328,12/8/2023,T,west,5,2800,4,1,wahlenbergia krebsii,leaf_area_cm2,0.371,NA
HXW5328,12/8/2023,T,west,5,2800,4,1,wahlenbergia krebsii,leaf_thickness_mm,0.3486666666666667,NA
HXW5328,12/8/2023,T,west,5,2800,4,1,wahlenbergia krebsii,sla_cm2_g,394.6808510638298,NA
HXW5328,12/8/2023,T,west,5,2800,4,1,wahlenbergia krebsii,ldmc,0.1587837837837838,NA
HTO0827,12/8/2023,T,east,5,2800,1,3,ficinia cinnamomea,veg_height_cm,35.9,NA
HTO0827,12/8/2023,T,east,5,2800,1,3,ficinia cinnamomea,rep_height_cm,15,NA
HTO0827,12/8/2023,T,east,5,2800,1,3,ficinia cinnamomea,wet_mass_g,0.07675,NA
HTO0827,12/8/2023,T,east,5,2800,1,3,ficinia cinnamomea,dry_mass_g,0.02685,NA
HTO0827,12/8/2023,T,east,5,2800,1,3,ficinia cinnamomea,leaf_area_cm2,2.035,NA
HTO0827,12/8/2023,T,east,5,2800,1,3,ficinia cinnamomea,leaf_thickness_mm,0.4846666666666667,NA
HTO0827,12/8/2023,T,east,5,2800,1,3,ficinia cinnamomea,sla_cm2_g,75.79143389199255,NA
HTO0827,12/8/2023,T,east,5,2800,1,3,ficinia cinnamomea,ldmc,0.34983713355048857,NA
HXK6436,12/8/2023,T,east,5,2800,2,1,ehrharta longigluma,veg_height_cm,15.3,NA
HXK6436,12/8/2023,T,east,5,2800,2,1,ehrharta longigluma,rep_height_cm,16.1,NA
HXK6436,12/8/2023,T,east,5,2800,2,1,ehrharta longigluma,wet_mass_g,0.0261,NA
HXK6436,12/8/2023,T,east,5,2800,2,1,ehrharta longigluma,dry_mass_g,0.0088,NA
HXK6436,12/8/2023,T,east,5,2800,2,1,ehrharta longigluma,leaf_area_cm2,1.919,NA
HXK6436,12/8/2023,T,east,5,2800,2,1,ehrharta longigluma,leaf_thickness_mm,0.15333333333333332,NA
HXK6436,12/8/2023,T,east,5,2800,2,1,ehrharta longigluma,sla_cm2_g,218.0681818181818,NA
HXK6436,12/8/2023,T,east,5,2800,2,1,ehrharta longigluma,ldmc,0.3371647509578544,NA
HXU4345,12/8/2023,T,west,4,2600,2,3,ursinia montana,veg_height_cm,1.3,NA
HXU4345,12/8/2023,T,west,4,2600,2,3,ursinia montana,wet_mass_g,0.0336,NA
HXU4345,12/8/2023,T,west,4,2600,2,3,ursinia montana,dry_mass_g,0.004633333,NA
HXU4345,12/8/2023,T,west,4,2600,2,3,ursinia montana,leaf_area_cm2,0.9473333333333334,NA
HXU4345,12/8/2023,T,west,4,2600,2,3,ursinia montana,leaf_thickness_mm,0.5356666666666666,NA
HXU4345,12/8/2023,T,west,4,2600,2,3,ursinia montana,sla_cm2_g,204.46043165467628,NA
HXU4345,12/8/2023,T,west,4,2600,2,3,ursinia montana,ldmc,0.1378968253968254,NA
HUF5794,12/8/2023,T,east,5,2800,1,3,merxmuellera drakensbergensis,veg_height_cm,35,NA
HUF5794,12/8/2023,T,east,5,2800,1,3,merxmuellera drakensbergensis,wet_mass_g,0.11445,NA
HUF5794,12/8/2023,T,east,5,2800,1,3,merxmuellera drakensbergensis,dry_mass_g,0.06025,NA
HUF5794,12/8/2023,T,east,5,2800,1,3,merxmuellera drakensbergensis,leaf_area_cm2,2.1495,NA
HUF5794,12/8/2023,T,east,5,2800,1,3,merxmuellera drakensbergensis,leaf_thickness_mm,0.673,NA
HUF5794,12/8/2023,T,east,5,2800,1,3,merxmuellera drakensbergensis,sla_cm2_g,35.67634854771784,NA
HUF5794,12/8/2023,T,east,5,2800,1,3,merxmuellera drakensbergensis,ldmc,0.5264307557885539,NA
ICZ9599,12/8/2023,T,west,4,2600,3,1,carex zuluensis,veg_height_cm,5.5,NA
ICZ9599,12/8/2023,T,west,4,2600,3,1,carex zuluensis,wet_mass_g,0.025400000000000002,NA
ICZ9599,12/8/2023,T,west,4,2600,3,1,carex zuluensis,dry_mass_g,0.008466667,NA
ICZ9599,12/8/2023,T,west,4,2600,3,1,carex zuluensis,leaf_area_cm2,1.3266666666666667,NA
ICZ9599,12/8/2023,T,west,4,2600,3,1,carex zuluensis,leaf_thickness_mm,0.186,NA
ICZ9599,12/8/2023,T,west,4,2600,3,1,carex zuluensis,sla_cm2_g,156.69291338582678,NA
ICZ9599,12/8/2023,T,west,4,2600,3,1,carex zuluensis,ldmc,0.33333333333333326,NA
IKG4998,12/9/2023,T,west,3,2400,4,2,rhodohypoxis baurii,veg_height_cm,3.5,NA
IKG4998,12/9/2023,T,west,3,2400,4,2,rhodohypoxis baurii,rep_height_cm,5,NA
IKG4998,12/9/2023,T,west,3,2400,4,2,rhodohypoxis baurii,wet_mass_g,0.03205,NA
IKG4998,12/9/2023,T,west,3,2400,4,2,rhodohypoxis baurii,dry_mass_g,0.0071,NA
IKG4998,12/9/2023,T,west,3,2400,4,2,rhodohypoxis baurii,leaf_area_cm2,1.123,NA
IKG4998,12/9/2023,T,west,3,2400,4,2,rhodohypoxis baurii,leaf_thickness_mm,0.31,NA
IKG4998,12/9/2023,T,west,3,2400,4,2,rhodohypoxis baurii,sla_cm2_g,158.16901408450704,NA
IKG4998,12/9/2023,T,west,3,2400,4,2,rhodohypoxis baurii,ldmc,0.22152886115444617,NA
IQK3770,12/9/2023,T,west,3,2400,1,2,craterocapsa tarsodes,veg_height_cm,1,NA
IQK3770,12/9/2023,T,west,3,2400,1,2,craterocapsa tarsodes,wet_mass_g,0.00978,NA
IQK3770,12/9/2023,T,west,3,2400,1,2,craterocapsa tarsodes,dry_mass_g,0.00138,NA
IQK3770,12/9/2023,T,west,3,2400,1,2,craterocapsa tarsodes,leaf_area_cm2,0.3748,NA
IQK3770,12/9/2023,T,west,3,2400,1,2,craterocapsa tarsodes,leaf_thickness_mm,0.2683333333333333,NA
IQK3770,12/9/2023,T,west,3,2400,1,2,craterocapsa tarsodes,sla_cm2_g,271.59420289855075,NA
IQK3770,12/9/2023,T,west,3,2400,1,2,craterocapsa tarsodes,ldmc,0.1411042944785276,NA
IJL0393,12/9/2023,T,west,3,2400,1,1,oxalis depressa,veg_height_cm,0.5,NA
IJL0393,12/9/2023,T,west,3,2400,1,1,oxalis depressa,wet_mass_g,0.0095,NA
IJL0393,12/9/2023,T,west,3,2400,1,1,oxalis depressa,dry_mass_g,0.0013,NA
IJL0393,12/9/2023,T,west,3,2400,1,1,oxalis depressa,leaf_area_cm2,0.288,NA
IJL0393,12/9/2023,T,west,3,2400,1,1,oxalis depressa,leaf_thickness_mm,0.23466666666666666,NA
IJL0393,12/9/2023,T,west,3,2400,1,1,oxalis depressa,sla_cm2_g,221.53846153846152,NA
IJL0393,12/9/2023,T,west,3,2400,1,1,oxalis depressa,ldmc,0.1368421052631579,NA
IKR1854,12/9/2023,T,west,3,2400,5,2,tristachya leucothrix,veg_height_cm,12,NA
IKR1854,12/9/2023,T,west,3,2400,5,2,tristachya leucothrix,rep_height_cm,19,NA
IKR1854,12/9/2023,T,west,3,2400,5,2,tristachya leucothrix,wet_mass_g,0.1474,NA
IKR1854,12/9/2023,T,west,3,2400,5,2,tristachya leucothrix,dry_mass_g,0.0514,NA
IKR1854,12/9/2023,T,west,3,2400,5,2,tristachya leucothrix,leaf_area_cm2,5.14,NA
IKR1854,12/9/2023,T,west,3,2400,5,2,tristachya leucothrix,leaf_thickness_mm,0.384,NA
IKR1854,12/9/2023,T,west,3,2400,5,2,tristachya leucothrix,sla_cm2_g,99.99999999999999,NA
IKR1854,12/9/2023,T,west,3,2400,5,2,tristachya leucothrix,ldmc,0.3487109905020353,NA
IKH3374,12/9/2023,T,west,3,2400,5,2,eragrostis racemosa,veg_height_cm,4,NA
IKH3374,12/9/2023,T,west,3,2400,5,2,eragrostis racemosa,rep_height_cm,11,NA
IKH3374,12/9/2023,T,west,3,2400,5,2,eragrostis racemosa,wet_mass_g,0.0132,NA
IKH3374,12/9/2023,T,west,3,2400,5,2,eragrostis racemosa,dry_mass_g,0.0046,NA
IKH3374,12/9/2023,T,west,3,2400,5,2,eragrostis racemosa,leaf_area_cm2,0.9435,NA
IKH3374,12/9/2023,T,west,3,2400,5,2,eragrostis racemosa,leaf_thickness_mm,0.15533333333333332,NA
IKH3374,12/9/2023,T,west,3,2400,5,2,eragrostis racemosa,sla_cm2_g,205.1086956521739,NA
IKH3374,12/9/2023,T,west,3,2400,5,2,eragrostis racemosa,ldmc,0.3484848484848485,NA
HYH2450,12/8/2023,T,west,4,2600,2,3,oxalis depressa,veg_height_cm,0.6,NA
HYH2450,12/8/2023,T,west,4,2600,2,3,oxalis depressa,wet_mass_g,0.00565,NA
HYH2450,12/8/2023,T,west,4,2600,2,3,oxalis depressa,dry_mass_g,3.5e-4,NA
HYH2450,12/8/2023,T,west,4,2600,2,3,oxalis depressa,leaf_area_cm2,0.2345,NA
HYH2450,12/8/2023,T,west,4,2600,2,3,oxalis depressa,leaf_thickness_mm,0.2316666666666667,NA
HYH2450,12/8/2023,T,west,4,2600,2,3,oxalis depressa,sla_cm2_g,670,NA
HYH2450,12/8/2023,T,west,4,2600,2,3,oxalis depressa,ldmc,0.061946903,NA
IGX4640,12/8/2023,T,west,5,2800,1,1,oxalis depressa,veg_height_cm,3,NA
IGX4640,12/8/2023,T,west,5,2800,1,1,oxalis depressa,wet_mass_g,0.022066666666666665,NA
IGX4640,12/8/2023,T,west,5,2800,1,1,oxalis depressa,dry_mass_g,0.002233333,NA
IGX4640,12/8/2023,T,west,5,2800,1,1,oxalis depressa,leaf_area_cm2,0.17866666666666667,NA
IGX4640,12/8/2023,T,west,5,2800,1,1,oxalis depressa,leaf_thickness_mm,0.26833333333333337,NA
IGX4640,12/8/2023,T,west,5,2800,1,1,oxalis depressa,sla_cm2_g,80,NA
IGX4640,12/8/2023,T,west,5,2800,1,1,oxalis depressa,ldmc,0.10120845921450151,NA
IDU7735,12/8/2023,T,west,4,2600,2,1,anthospermum streyi,veg_height_cm,4.9,NA
IDU7735,12/8/2023,T,west,4,2600,2,1,anthospermum streyi,wet_mass_g,7.700000000000001e-4,NA
IDU7735,12/8/2023,T,west,4,2600,2,1,anthospermum streyi,dry_mass_g,1.1999999999999999e-4,NA
IDU7735,12/8/2023,T,west,4,2600,2,1,anthospermum streyi,leaf_area_cm2,0.040100000000000004,NA
IDU7735,12/8/2023,T,west,4,2600,2,1,anthospermum streyi,leaf_thickness_mm,0.183,NA
IDU7735,12/8/2023,T,west,4,2600,2,1,anthospermum streyi,sla_cm2_g,334.16666666666674,NA
IDU7735,12/8/2023,T,west,4,2600,2,1,anthospermum streyi,ldmc,0.1558441558441558,NA
IDS3714,12/8/2023,T,east,4,2600,3,1,merxmuellera drakensbergensis,veg_height_cm,21.5,NA
IDS3714,12/8/2023,T,east,4,2600,3,1,merxmuellera drakensbergensis,wet_mass_g,0.04825,NA
IDS3714,12/8/2023,T,east,4,2600,3,1,merxmuellera drakensbergensis,dry_mass_g,0.02035,NA
IDS3714,12/8/2023,T,east,4,2600,3,1,merxmuellera drakensbergensis,leaf_area_cm2,1.0855,NA
IDS3714,12/8/2023,T,east,4,2600,3,1,merxmuellera drakensbergensis,leaf_thickness_mm,0.5573333333333333,NA
IDS3714,12/8/2023,T,east,4,2600,3,1,merxmuellera drakensbergensis,sla_cm2_g,53.341523341523335,NA
IDS3714,12/8/2023,T,east,4,2600,3,1,merxmuellera drakensbergensis,ldmc,0.42176165803108806,NA
HXX5947,12/8/2023,T,east,4,2600,1,2,dimorphotheca jucunda,veg_height_cm,10.4,NA
HXX5947,12/8/2023,T,east,4,2600,1,2,dimorphotheca jucunda,wet_mass_g,0.3301,NA
HXX5947,12/8/2023,T,east,4,2600,1,2,dimorphotheca jucunda,dry_mass_g,0.0449,NA
HXX5947,12/8/2023,T,east,4,2600,1,2,dimorphotheca jucunda,leaf_area_cm2,5.997,NA
HXX5947,12/8/2023,T,east,4,2600,1,2,dimorphotheca jucunda,leaf_thickness_mm,0.7366666666666667,NA
HXX5947,12/8/2023,T,east,4,2600,1,2,dimorphotheca jucunda,sla_cm2_g,133.56347438752783,NA
HXX5947,12/8/2023,T,east,4,2600,1,2,dimorphotheca jucunda,ldmc,0.13601938806422298,NA
HZA9536,12/8/2023,T,west,4,2600,5,1,tenaxia disticha,veg_height_cm,16,NA
HZA9536,12/8/2023,T,west,4,2600,5,1,tenaxia disticha,wet_mass_g,0.044066667,NA
HZA9536,12/8/2023,T,west,4,2600,5,1,tenaxia disticha,dry_mass_g,0.0191,NA
HZA9536,12/8/2023,T,west,4,2600,5,1,tenaxia disticha,leaf_area_cm2,1.0646666666666667,NA
HZA9536,12/8/2023,T,west,4,2600,5,1,tenaxia disticha,leaf_thickness_mm,0.366,NA
HZA9536,12/8/2023,T,west,4,2600,5,1,tenaxia disticha,sla_cm2_g,55.74171029668412,NA
HZA9536,12/8/2023,T,west,4,2600,5,1,tenaxia disticha,ldmc,0.4334341906202723,NA
HWB5094,12/8/2023,T,west,5,2800,2,1,tenaxia disticha,veg_height_cm,24,NA
HWB5094,12/8/2023,T,west,5,2800,2,1,tenaxia disticha,rep_height_cm,15,NA
HWB5094,12/8/2023,T,west,5,2800,2,1,tenaxia disticha,wet_mass_g,0.060533333333333335,NA
HWB5094,12/8/2023,T,west,5,2800,2,1,tenaxia disticha,dry_mass_g,0.032433333333333335,NA
HWB5094,12/8/2023,T,west,5,2800,2,1,tenaxia disticha,leaf_area_cm2,1.5383333333333333,NA
HWB5094,12/8/2023,T,west,5,2800,2,1,tenaxia disticha,leaf_thickness_mm,0.25033333333333335,NA
HWB5094,12/8/2023,T,west,5,2800,2,1,tenaxia disticha,sla_cm2_g,47.43062693,NA
HWB5094,12/8/2023,T,west,5,2800,2,1,tenaxia disticha,ldmc,0.5357929515418502,NA
HYF3732,12/8/2023,T,west,5,2800,4,1,themeda triandra,veg_height_cm,18.5,NA
HYF3732,12/8/2023,T,west,5,2800,4,1,themeda triandra,rep_height_cm,27.9,NA
HYF3732,12/8/2023,T,west,5,2800,4,1,themeda triandra,wet_mass_g,0.0386,NA
HYF3732,12/8/2023,T,west,5,2800,4,1,themeda triandra,dry_mass_g,0.0152,NA
HYF3732,12/8/2023,T,west,5,2800,4,1,themeda triandra,leaf_area_cm2,2.8,NA
HYF3732,12/8/2023,T,west,5,2800,4,1,themeda triandra,leaf_thickness_mm,0.134,NA
HYF3732,12/8/2023,T,west,5,2800,4,1,themeda triandra,sla_cm2_g,184.21052631578945,NA
HYF3732,12/8/2023,T,west,5,2800,4,1,themeda triandra,ldmc,0.3937823834196891,NA
IDR4851,12/8/2023,T,east,4,2600,1,1,alepidea setifera,veg_height_cm,10,NA
IDR4851,12/8/2023,T,east,4,2600,1,1,alepidea setifera,wet_mass_g,0.2074,NA
IDR4851,12/8/2023,T,east,4,2600,1,1,alepidea setifera,dry_mass_g,0.036,NA
IDR4851,12/8/2023,T,east,4,2600,1,1,alepidea setifera,leaf_area_cm2,5.235,NA
IDR4851,12/8/2023,T,east,4,2600,1,1,alepidea setifera,leaf_thickness_mm,0.439,NA
IDR4851,12/8/2023,T,east,4,2600,1,1,alepidea setifera,sla_cm2_g,145.41666666666669,NA
IDR4851,12/8/2023,T,east,4,2600,1,1,alepidea setifera,ldmc,0.17357762777242042,NA
IGW2041,12/8/2023,T,east,4,2600,1,2,cotula hispida,veg_height_cm,3,NA
IGW2041,12/8/2023,T,east,4,2600,1,2,cotula hispida,wet_mass_g,0.04415,NA
IGW2041,12/8/2023,T,east,4,2600,1,2,cotula hispida,dry_mass_g,0.00835,NA
IGW2041,12/8/2023,T,east,4,2600,1,2,cotula hispida,leaf_area_cm2,1.3285,NA
IGW2041,12/8/2023,T,east,4,2600,1,2,cotula hispida,leaf_thickness_mm,0.22466666666666665,NA
IGW2041,12/8/2023,T,east,4,2600,1,2,cotula hispida,sla_cm2_g,159.10179640718565,NA
IGW2041,12/8/2023,T,east,4,2600,1,2,cotula hispida,ldmc,0.18912797281993204,NA
HUZ0411,12/8/2023,T,east,5,2800,1,2,elionurus muticus,veg_height_cm,5,NA
HUZ0411,12/8/2023,T,east,5,2800,1,2,elionurus muticus,wet_mass_g,0.022166666666666668,NA
HUZ0411,12/8/2023,T,east,5,2800,1,2,elionurus muticus,dry_mass_g,0.0079,NA
HUZ0411,12/8/2023,T,east,5,2800,1,2,elionurus muticus,leaf_area_cm2,0.8046666666666668,NA
HUZ0411,12/8/2023,T,east,5,2800,1,2,elionurus muticus,leaf_thickness_mm,0.274,NA
HUZ0411,12/8/2023,T,east,5,2800,1,2,elionurus muticus,sla_cm2_g,101.85654008438821,NA
HUZ0411,12/8/2023,T,east,5,2800,1,2,elionurus muticus,ldmc,0.356390977,NA
HUO5337,12/8/2023,T,east,5,2800,1,1,merxmuellera drakensbergensis,veg_height_cm,39,NA
HUO5337,12/8/2023,T,east,5,2800,1,1,merxmuellera drakensbergensis,wet_mass_g,0.11125,NA
HUO5337,12/8/2023,T,east,5,2800,1,1,merxmuellera drakensbergensis,dry_mass_g,0.05335,NA
HUO5337,12/8/2023,T,east,5,2800,1,1,merxmuellera drakensbergensis,leaf_area_cm2,2.9545,NA
HUO5337,12/8/2023,T,east,5,2800,1,1,merxmuellera drakensbergensis,leaf_thickness_mm,0.28833333333333333,NA
HUO5337,12/8/2023,T,east,5,2800,1,1,merxmuellera drakensbergensis,sla_cm2_g,55.37956888472352,NA
HUO5337,12/8/2023,T,east,5,2800,1,1,merxmuellera drakensbergensis,ldmc,0.4795505617977528,NA
HTT2973,12/8/2023,T,east,5,2800,4,3,harpochloa falx,veg_height_cm,9.5,NA
HTT2973,12/8/2023,T,east,5,2800,4,3,harpochloa falx,wet_mass_g,0.1219,NA
HTT2973,12/8/2023,T,east,5,2800,4,3,harpochloa falx,dry_mass_g,0.0353,NA
HTT2973,12/8/2023,T,east,5,2800,4,3,harpochloa falx,leaf_area_cm2,3.819,NA
HTT2973,12/8/2023,T,east,5,2800,4,3,harpochloa falx,leaf_thickness_mm,0.384,NA
HTT2973,12/8/2023,T,east,5,2800,4,3,harpochloa falx,sla_cm2_g,108.18696883852692,NA
HTT2973,12/8/2023,T,east,5,2800,4,3,harpochloa falx,ldmc,0.2895816242821985,NA
IBZ7926,12/8/2023,T,east,5,2800,2,1,carex zuluensis,veg_height_cm,18.6,NA
IBZ7926,12/8/2023,T,east,5,2800,2,1,carex zuluensis,wet_mass_g,0.0731,NA
IBZ7926,12/8/2023,T,east,5,2800,2,1,carex zuluensis,dry_mass_g,0.0233,NA
IBZ7926,12/8/2023,T,east,5,2800,2,1,carex zuluensis,leaf_area_cm2,2.64,NA
IBZ7926,12/8/2023,T,east,5,2800,2,1,carex zuluensis,leaf_thickness_mm,0.20133333333333334,NA
IBZ7926,12/8/2023,T,east,5,2800,2,1,carex zuluensis,sla_cm2_g,113.30472103004291,NA
IBZ7926,12/8/2023,T,east,5,2800,2,1,carex zuluensis,ldmc,0.3187414500683995,NA
IED3143,12/8/2023,T,east,4,2600,1,1,albuca fastigiata,veg_height_cm,18.3,NA
IED3143,12/8/2023,T,east,4,2600,1,1,albuca fastigiata,rep_height_cm,16.7,NA
IED3143,12/8/2023,T,east,4,2600,1,1,albuca fastigiata,wet_mass_g,0.3166,NA
IED3143,12/8/2023,T,east,4,2600,1,1,albuca fastigiata,dry_mass_g,0.0411,NA
IED3143,12/8/2023,T,east,4,2600,1,1,albuca fastigiata,leaf_area_cm2,4.072,NA
IED3143,12/8/2023,T,east,4,2600,1,1,albuca fastigiata,leaf_thickness_mm,1.004,NA
IED3143,12/8/2023,T,east,4,2600,1,1,albuca fastigiata,sla_cm2_g,99.07542579075427,NA
IED3143,12/8/2023,T,east,4,2600,1,1,albuca fastigiata,ldmc,0.12981680353758684,NA
IBD6735,12/8/2023,T,east,4,2600,1,2,athrixia needle,veg_height_cm,12.5,NA
IBD6735,12/8/2023,T,east,4,2600,1,2,athrixia needle,wet_mass_g,0.00524,NA
IBD6735,12/8/2023,T,east,4,2600,1,2,athrixia needle,dry_mass_g,0.00195,NA
IBD6735,12/8/2023,T,east,4,2600,1,2,athrixia needle,leaf_area_cm2,0.2164,NA
IBD6735,12/8/2023,T,east,4,2600,1,2,athrixia needle,leaf_thickness_mm,0.295,NA
IBD6735,12/8/2023,T,east,4,2600,1,2,athrixia needle,sla_cm2_g,110.97435897435898,NA
IBD6735,12/8/2023,T,east,4,2600,1,2,athrixia needle,ldmc,0.37213740458015265,NA
IPV2198,12/13/2023,TSP,west,3,2400,0,NA,senecio tall,wet_mass_g,0.3108,NA
IPV2198,12/13/2023,TSP,west,3,2400,0,NA,senecio tall,dry_mass_g,0.0535,NA
IPV2198,12/13/2023,TSP,west,3,2400,0,NA,senecio tall,leaf_area_cm2,6.532,NA
IPV2198,12/13/2023,TSP,west,3,2400,0,NA,senecio tall,leaf_thickness_mm,0.46166666666666667,NA
IPV2198,12/13/2023,TSP,west,3,2400,0,NA,senecio tall,sla_cm2_g,122.09345794392523,NA
IPV2198,12/13/2023,TSP,west,3,2400,0,NA,senecio tall,ldmc,0.17213642213642213,NA
HNH0163,12/9/2023,TSP,west,5,2800,0,NA,helichrysum_pallidum,wet_mass_g,0.5767,NA
HNH0163,12/9/2023,TSP,west,5,2800,0,NA,helichrysum_pallidum,dry_mass_g,0.0784,NA
HNH0163,12/9/2023,TSP,west,5,2800,0,NA,helichrysum_pallidum,leaf_area_cm2,10.732,NA
HNH0163,12/9/2023,TSP,west,5,2800,0,NA,helichrysum_pallidum,leaf_thickness_mm,0.758,NA
HNH0163,12/9/2023,TSP,west,5,2800,0,NA,helichrysum_pallidum,sla_cm2_g,136.8877551020408,NA
HNH0163,12/9/2023,TSP,west,5,2800,0,NA,helichrysum_pallidum,ldmc,0.13594589908097798,NA
GGP2302,12/9/2023,TS,east,3,2400,4,2,senecio glaberrimus,veg_height_cm,10,NA
GGP2302,12/9/2023,TS,east,3,2400,4,2,senecio glaberrimus,wet_mass_g,0.1589,NA
GGP2302,12/9/2023,TS,east,3,2400,4,2,senecio glaberrimus,dry_mass_g,0.0244,NA
GGP2302,12/9/2023,TS,east,3,2400,4,2,senecio glaberrimus,leaf_area_cm2,5.021,NA
GGP2302,12/9/2023,TS,east,3,2400,4,2,senecio glaberrimus,leaf_thickness_mm,0.2886666666666667,NA
GGP2302,12/9/2023,TS,east,3,2400,4,2,senecio glaberrimus,sla_cm2_g,205.77868852459014,NA
GGP2302,12/9/2023,TS,east,3,2400,4,2,senecio glaberrimus,ldmc,0.15355569540591565,NA
IWS7524,12/9/2023,T,east,3,2400,1,2,eucomis autumnalis,veg_height_cm,21,NA
IWS7524,12/9/2023,T,east,3,2400,1,2,eucomis autumnalis,wet_mass_g,9.5643,NA
IWS7524,12/9/2023,T,east,3,2400,1,2,eucomis autumnalis,dry_mass_g,0.6628,NA
IWS7524,12/9/2023,T,east,3,2400,1,2,eucomis autumnalis,leaf_area_cm2,120.812,NA
IWS7524,12/9/2023,T,east,3,2400,1,2,eucomis autumnalis,leaf_thickness_mm,0.842,NA
IWS7524,12/9/2023,T,east,3,2400,1,2,eucomis autumnalis,sla_cm2_g,182.27519613759807,NA
IWS7524,12/9/2023,T,east,3,2400,1,2,eucomis autumnalis,ldmc,0.069299374,NA
IFR0771,12/9/2023,TS,east,3,2400,3,1,senecio glaberrimus,veg_height_cm,18,NA
IFR0771,12/9/2023,TS,east,3,2400,3,1,senecio glaberrimus,wet_mass_g,0.437,NA
IFR0771,12/9/2023,TS,east,3,2400,3,1,senecio glaberrimus,dry_mass_g,0.0044,NA
IFR0771,12/9/2023,TS,east,3,2400,3,1,senecio glaberrimus,leaf_area_cm2,11.445,NA
IFR0771,12/9/2023,TS,east,3,2400,3,1,senecio glaberrimus,leaf_thickness_mm,0.41433333333333333,NA
IFR0771,12/9/2023,TS,east,3,2400,3,1,senecio glaberrimus,sla_cm2_g,2601.1363636363635,NA
